Date,Open,High,Low,Close,Adjusted_close,Volume
2019-08-28,29457.9612,29457.9612,29457.9612,29457.9612,29457.9612,0
2019-08-29,29842.2132,29842.2132,29842.2132,29842.2132,29842.2132,0
2019-08-30,29857.784,29857.784,29857.784,29857.784,29857.784,0
2019-09-03,29633.812,29633.812,29633.812,29633.812,29633.812,0
2019-09-04,29951.0469,29951.0469,29951.0469,29951.0469,29951.0469,0
2019-09-05,30348.8481,30348.8481,30348.8481,30348.8481,30348.8481,0
2019-09-06,30355.9226,30355.9226,30355.9226,30355.9226,30355.9226,0
2019-09-09,30383.8193,30383.8193,30383.8193,30383.8193,30383.8193,0
2019-09-10,30423.433,30423.433,30423.433,30423.433,30423.433,0
2019-09-11,30676.6569,30676.6569,30676.6569,30676.6569,30676.6569,0
2019-09-12,30744.6179,30744.6179,30744.6179,30744.6179,30744.6179,0
2019-09-13,30721.7721,30721.7721,30721.7721,30721.7721,30721.7721,0
2019-09-16,30661.2921,30661.2921,30661.2921,30661.2921,30661.2921,0
2019-09-17,30725.671,30725.671,30725.671,30725.671,30725.671,0
2019-09-18,30718.7646,30718.7646,30718.7646,30718.7646,30718.7646,0
2019-09-19,30709.4407,30709.4407,30709.4407,30709.4407,30709.4407,0
2019-09-20,30571.0408,30571.0408,30571.0408,30571.0408,30571.0408,0
2019-09-23,30570.9573,30570.9573,30570.9573,30570.9573,30570.9573,0
2019-09-24,30285.2764,30285.2764,30285.2764,30285.2764,30285.2764,0
2019-09-25,30490.2479,30490.2479,30490.2479,30490.2479,30490.2479,0
2019-09-26,30391.7759,30391.7759,30391.7759,30391.7759,30391.7759,0
2019-09-27,30208.8818,30208.8818,30208.8818,30208.8818,30208.8818,0
2019-09-30,30355.567,30355.567,30355.567,30355.567,30355.567,0
2019-10-01,29966.6424,29966.6424,29966.6424,29966.6424,29966.6424,0
2019-10-02,29460.1506,29460.1506,29460.1506,29460.1506,29460.1506,0
2019-10-03,29692.0408,29692.0408,29692.0408,29692.0408,29692.0408,0
2019-10-04,30096.1006,30096.1006,30096.1006,30096.1006,30096.1006,0
2019-10-07,29975.7897,29975.7897,29975.7897,29975.7897,29975.7897,0
2019-10-08,29508.1553,29508.1553,29508.1553,29508.1553,29508.1553,0
2019-10-09,29763.848,29763.848,29763.848,29763.848,29763.848,0
2019-10-10,29939.2528,29939.2528,29939.2528,29939.2528,29939.2528,0
2019-10-11,30287.2231,30287.2231,30287.2231,30287.2231,30287.2231,0
2019-10-14,30238.9796,30238.9796,30238.9796,30238.9796,30238.9796,0
2019-10-15,30538.3435,30538.3435,30538.3435,30538.3435,30538.3435,0
2019-10-16,30469.1317,30469.1317,30469.1317,30469.1317,30469.1317,0
2019-10-17,30579.5864,30579.5864,30579.5864,30579.5864,30579.5864,0
2019-10-18,30459.0675,30459.0675,30459.0675,30459.0675,30459.0675,0
2019-10-21,30677.2114,30677.2114,30677.2114,30677.2114,30677.2114,0
2019-10-22,30577.0003,30577.0003,30577.0003,30577.0003,30577.0003,0
2019-10-23,30655.06,30655.06,30655.06,30655.06,30655.06,0
2019-10-24,30726.6312,30726.6312,30726.6312,30726.6312,30726.6312,0
2019-10-25,30861.0011,30861.0011,30861.0011,30861.0011,30861.0011,0
2019-10-28,31039.2872,31039.2872,31039.2872,31039.2872,31039.2872,0
2019-10-29,31011.1731,31011.1731,31011.1731,31011.1731,31011.1731,0
2019-10-30,31093.3962,31093.3962,31093.3962,31093.3962,31093.3962,0
2019-10-31,30983.5871,30983.5871,30983.5871,30983.5871,30983.5871,0
2019-11-01,31304.0873,31304.0873,31304.0873,31304.0873,31304.0873,0
2019-11-04,31422.5778,31422.5778,31422.5778,31422.5778,31422.5778,0
2019-11-05,31391.7861,31391.7861,31391.7861,31391.7861,31391.7861,0
2019-11-06,31386.2728,31386.2728,31386.2728,31386.2728,31386.2728,0
2019-11-07,31471.0658,31471.0658,31471.0658,31471.0658,31471.0658,0
2019-11-08,31556.1794,31556.1794,31556.1794,31556.1794,31556.1794,0
2019-11-11,31501.3944,31501.3944,31501.3944,31501.3944,31501.3944,0
2019-11-12,31541.65,31541.65,31541.65,31541.65,31541.65,0
2019-11-13,31548.9497,31548.9497,31548.9497,31548.9497,31548.9497,0
2019-11-14,31574.412,31574.412,31574.412,31574.412,31574.412,0
2019-11-15,31807.008,31807.008,31807.008,31807.008,31807.008,0
2019-11-18,31818.3835,31818.3835,31818.3835,31818.3835,31818.3835,0
2019-11-19,31819.5531,31819.5531,31819.5531,31819.5531,31819.5531,0
2019-11-20,31709.3312,31709.3312,31709.3312,31709.3312,31709.3312,0
2019-11-21,31646.302,31646.302,31646.302,31646.302,31646.302,0
2019-11-22,31716.8499,31716.8499,31716.8499,31716.8499,31716.8499,0
2019-11-25,31990.0066,31990.0066,31990.0066,31990.0066,31990.0066,0
2019-11-26,32064.1914,32064.1914,32064.1914,32064.1914,32064.1914,0
2019-11-27,32205.0454,32205.0454,32205.0454,32205.0454,32205.0454,0
2019-11-29,32064.2567,32064.2567,32064.2567,32064.2567,32064.2567,0
2019-12-02,31779.8141,31779.8141,31779.8141,31779.8141,31779.8141,0
2019-12-03,31582.7253,31582.7253,31582.7253,31582.7253,31582.7253,0
2019-12-04,31774.9178,31774.9178,31774.9178,31774.9178,31774.9178,0
2019-12-05,31815.4536,31815.4536,31815.4536,31815.4536,31815.4536,0
2019-12-06,32103.7118,32103.7118,32103.7118,32103.7118,32103.7118,0
2019-12-09,32005.0518,32005.0518,32005.0518,32005.0518,32005.0518,0
2019-12-10,31974.7555,31974.7555,31974.7555,31974.7555,31974.7555,0
